-24 0
-23.5152 0
-23.0303 0
-22.5455 0
-22.0606 0
-21.5758 0
-21.0909 0
-20.6061 0
-20.1212 0
-19.6364 0
-19.1515 0
-18.6667 0
-18.1818 0
-17.697 0
-17.2121 0
-16.7273 0
-16.2424 0
-15.7576 0
-15.2727 0
-14.7879 0
-14.303 0
-13.8182 0
-13.3333 0
-12.8485 0
-12.3636 0
-11.8788 0
-11.3939 0
-10.9091 0
-10.4242 0
-9.93939 0
-9.45455 0
-8.9697 0
-8.48485 0
-8 0
-7.51515 0
-7.0303 0
-6.54545 0
-6.06061 0
-5.57576 0
-5.09091 0
-4.60606 0
-4.12121 0
-3.63636 0
-3.15152 0
-2.66667 0
-2.18182 0
-1.69697 0
-1.21212 0
-0.727273 0
-0.242424 0
0.242424 100
0.727273 100
1.21212 100
1.69697 100
2.18182 100
2.66667 100
3.15152 100
3.63636 100
4.12121 100
4.60606 100
5.09091 100
5.57576 100
6.06061 100
6.54545 100
7.0303 100
7.51515 100
8 100
8.48485 100
8.9697 100
9.45455 100
9.93939 100
10.4242 100
10.9091 100
11.3939 100
11.8788 100
12.3636 100
12.8485 100
13.3333 100
13.8182 100
14.303 100
14.7879 100
15.2727 100
15.7576 100
16.2424 100
16.7273 100
17.2121 100
17.697 100
18.1818 100
18.6667 100
19.1515 100
19.6364 100
20.1212 100
20.6061 100
21.0909 100
21.5758 100
22.0606 100
22.5455 100
23.0303 100
23.5152 100
24 100
