-5 0.006929
-4.99756 0.00702543
-4.99512 0.00627371
-4.99268 0.00560303
-4.99023 0.00539493
-4.98779 0.00444148
-4.98535 0.00433381
-4.98291 0.00378678
-4.98047 0.00307483
-4.97803 0.00289837
-4.97559 0.00219937
-4.97314 0.00197108
-4.9707 0.00165337
-4.96826 0.00111195
-4.96582 0.000991033
-4.96338 0.000642405
-4.96094 0.000423913
-4.9585 0.000324419
-4.95605 0.00011095
-4.95361 5.54527e-05
-4.95117 9.38496e-05
-4.94873 1.95904e-05
-4.94629 6.37864e-05
-4.94385 0.000281095
-4.94141 0.00030024
-4.93896 0.000648644
-4.93652 0.000851946
-4.93408 0.000940422
-4.93164 0.00156324
-4.9292 0.00169503
-4.92676 0.00220523
-4.92432 0.00274662
-4.92188 0.00280061
-4.91943 0.00368921
-4.91699 0.00396917
-4.91455 0.00445442
-4.91211 0.00532243
-4.90967 0.00527418
-4.90723 0.00622482
-4.90479 0.00668187
-4.90234 0.00695113
-4.8999 0.00804552
-4.89746 0.00790581
-4.89502 0.00863669
-4.89258 0.0092773
-4.89014 0.00925059
-4.8877 0.0103335
-4.88525 0.01017
-4.88281 0.0104883
-4.88037 0.011215
-4.87793 0.0109086
-4.87549 0.0117561
-4.87305 0.0116044
-4.87061 0.0114295
-4.86816 0.0121193
-4.86572 0.0116067
-4.86328 0.0120384
-4.86084 0.0119704
-4.8584 0.0112927
-4.85596 0.0118316
-4.85352 0.0112735
-4.85107 0.0111347
-4.84863 0.0111938
-4.84619 0.0102007
-4.84375 0.0103939
-4.84131 0.00998679
-4.83887 0.00932164
-4.83643 0.00941798
-4.83398 0.00841613
-4.83154 0.00816879
-4.8291 0.00800587
-4.82666 0.0070215
-4.82422 0.00707207
-4.82178 0.0063101
-4.81934 0.00566923
-4.81689 0.00579427
-4.81445 0.00473589
-4.81201 0.00466463
-4.80957 0.00438577
-4.80713 0.00343312
-4.80469 0.00381415
-4.80225 0.00301664
-4.7998 0.00270322
-4.79736 0.00305324
-4.79492 0.00201168
-4.79248 0.00248154
-4.79004 0.00224882
-4.7876 0.00168208
-4.78516 0.00257039
-4.78271 0.00175403
-4.78027 0.00214635
-4.77783 0.00258442
-4.77539 0.00185767
-4.77295 0.00309761
-4.77051 0.00273739
-4.76807 0.00291727
-4.76562 0.00400276
-4.76318 0.00324157
-4.76074 0.00455214
-4.7583 0.00482041
-4.75586 0.00469309
-4.75342 0.00622719
-4.75098 0.00563331
-4.74854 0.00666982
-4.74609 0.00761042
-4.74365 0.00720526
-4.74121 0.0088336
-4.73877 0.00856517
-4.73633 0.00914454
-4.73389 0.0105481
-4.73145 0.00999404
-4.729 0.0113707
-4.72656 0.0114865
-4.72412 0.0115221
-4.72168 0.0130958
-4.71924 0.0125697
-4.7168 0.0133836
-4.71436 0.0138702
-4.71191 0.0134175
-4.70947 0.0147823
-4.70703 0.0144882
-4.70459 0.0145635
-4.70215 0.0152493
-4.69971 0.0145769
-4.69727 0.0153518
-4.69482 0.0153892
-4.69238 0.0148348
-4.68994 0.0154327
-4.6875 0.0147997
-4.68506 0.0148386
-4.68262 0.0151615
-4.68018 0.0142157
-4.67773 0.0144815
-4.67529 0.0141389
-4.67285 0.0134298
-4.67041 0.0139405
-4.66797 0.0129661
-4.66553 0.0126571
-4.66309 0.0128381
-4.66064 0.0115691
-4.6582 0.0120109
-4.65576 0.0114695
-4.65332 0.0104835
-4.65088 0.011164
-4.64844 0.00979959
-4.646 0.00987934
-4.64355 0.0100498
-4.64111 0.00856043
-4.63867 0.00954455
-4.63623 0.00854466
-4.63379 0.00811199
-4.63135 0.00908966
-4.62891 0.00735268
-4.62646 0.00844436
-4.62402 0.00816899
-4.62158 0.00714079
-4.61914 0.00886947
-4.6167 0.00726449
-4.61426 0.00810922
-4.61182 0.00885164
-4.60938 0.00731795
-4.60693 0.00943857
-4.60449 0.00843925
-4.60205 0.0087427
-4.59961 0.0104748
-4.59717 0.00874985
-4.59473 0.0107926
-4.59229 0.0106734
-4.58984 0.0103843
-4.5874 0.0127987
-4.58496 0.0112134
-4.58252 0.0127967
-4.58008 0.0136318
-4.57764 0.0127574
-4.5752 0.015469
-4.57275 0.0143331
-4.57031 0.0151391
-4.56787 0.0167758
-4.56543 0.0155745
-4.56299 0.0180172
-4.56055 0.017591
-4.55811 0.0175198
-4.55566 0.0195349
-4.55322 0.0183962
-4.55078 0.0200823
-4.54834 0.020389
-4.5459 0.0196289
-4.54346 0.0215215
-4.54102 0.0207174
-4.53857 0.0214667
-4.53613 0.0223188
-4.53369 0.0211799
-4.53125 0.0224896
-4.52881 0.0222605
-4.52637 0.0220592
-4.52393 0.023101
-4.52148 0.0220587
-4.51904 0.0224163
-4.5166 0.0227924
-4.51416 0.0219902
-4.51172 0.0227141
-4.50928 0.0222197
-4.50684 0.0215923
-4.50439 0.0223089
-4.50195 0.021447
-4.49951 0.021479
-4.49707 0.0217202
-4.49463 0.020372
-4.49219 0.0211301
-4.48975 0.0206817
-4.4873 0.0198272
-4.48486 0.0208664
-4.48242 0.0192256
-4.47998 0.0196195
-4.47754 0.0200794
-4.4751 0.0183079
-4.47266 0.0199111
-4.47021 0.0186614
-4.46777 0.0182397
-4.46533 0.0198305
-4.46289 0.0175123
-4.46045 0.0191702
-4.45801 0.0188918
-4.45557 0.0175752
-4.45312 0.0200777
-4.45068 0.0177693
-4.44824 0.0190275
-4.4458 0.0199997
-4.44336 0.017926
-4.44092 0.0209674
-4.43848 0.0191958
-4.43604 0.0196395
-4.43359 0.0219987
-4.43115 0.0193865
-4.42871 0.0224371
-4.42627 0.0217482
-4.42383 0.021071
-4.42139 0.0245186
-4.41895 0.0219656
-4.4165 0.0243438
-4.41406 0.0249958
-4.41162 0.0233208
-4.40918 0.0272295
-4.40674 0.0252738
-4.4043 0.0266013
-4.40186 0.0284031
-4.39941 0.0261351
-4.39697 0.0298153
-4.39453 0.0288061
-4.39209 0.028952
-4.38965 0.0315432
-4.38721 0.0291377
-4.38477 0.0319271
-4.38232 0.0321252
-4.37988 0.0311529
-4.37744 0.0339338
-4.375 0.0319668
-4.37256 0.0334594
-4.37012 0.0346602
-4.36768 0.0330998
-4.36523 0.0353611
-4.36279 0.0342288
-4.36035 0.034429
-4.35791 0.0361317
-4.35547 0.0345937
-4.35303 0.0358657
-4.35059 0.0356682
-4.34814 0.0349091
-4.3457 0.0365419
-4.34326 0.035602
-4.34082 0.0356207
-4.33838 0.0362606
-4.33594 0.0351535
-4.3335 0.0360363
-4.33105 0.036169
-4.32861 0.0350844
-4.32617 0.0360584
-4.32373 0.0353962
-4.32129 0.0350994
-4.31885 0.0363081
-4.31641 0.034724
-4.31396 0.0354154
-4.31152 0.0357607
-4.30908 0.0342874
-4.30664 0.0362678
-4.3042 0.0348445
-4.30176 0.0347674
-4.29932 0.0364797
-4.29688 0.0340158
-4.29443 0.0362974
-4.29199 0.0357717
-4.28955 0.0344916
-4.28711 0.0375984
-4.28467 0.0347697
-4.28223 0.0365361
-4.27979 0.0375846
-4.27734 0.0350623
-4.2749 0.0389975
-4.27246 0.0367479
-4.27002 0.0373133
-4.26758 0.0400403
-4.26514 0.0366963
-4.2627 0.0407813
-4.26025 0.039687
-4.25781 0.0388133
-4.25537 0.0429455
-4.25293 0.0393206
-4.25049 0.042841
-4.24805 0.0433605
-4.24561 0.0409714
-4.24316 0.0459798
-4.24072 0.042784
-4.23828 0.0449852
-4.23584 0.0473096
-4.2334 0.0437939
-4.23096 0.0486747
-4.22852 0.0467257
-4.22607 0.047254
-4.22363 0.0509015
-4.22119 0.047071
-4.21875 0.0509442
-4.21631 0.0505724
-4.21387 0.0495198
-4.21143 0.0538462
-4.20898 0.0503724
-4.20654 0.0527567
-4.2041 0.0538624
-4.20166 0.0517171
-4.19922 0.0558867
-4.19678 0.0534445
-4.19434 0.0540611
-4.19189 0.0562783
-4.18945 0.0538281
-4.18701 0.056939
-4.18457 0.0559777
-4.18213 0.0551425
-4.17969 0.0576477
-4.17725 0.0557554
-4.1748 0.0573681
-4.17236 0.0577598
-4.16992 0.0561744
-4.16748 0.0581744
-4.16504 0.057431
-4.1626 0.0575129
-4.16016 0.0588321
-4.15771 0.0573227
-4.15527 0.0581743
-4.15283 0.0588879
-4.15039 0.0578119
-4.14795 0.0592833
-4.14551 0.0588352
-4.14307 0.0581106
-4.14062 0.0600767
-4.13818 0.0587728
-4.13574 0.0594569
-4.1333 0.060646
-4.13086 0.058593
-4.12842 0.0611118
-4.12598 0.0604911
-4.12354 0.0598539
-4.12109 0.0626907
-4.11865 0.0599189
-4.11621 0.062241
-4.11377 0.0630101
-4.11133 0.060756
-4.10889 0.0649932
-4.10645 0.0623132
-4.104 0.0634945
-4.10156 0.0663034
-4.09912 0.0624723
-4.09668 0.0673204
-4.09424 0.065803
-4.0918 0.0651339
-4.08936 0.0698646
-4.08691 0.0652866
-4.08447 0.0695467
-4.08203 0.069973
-4.07959 0.0674323
-4.07715 0.0733291
-4.07471 0.0689634
-4.07227 0.0718354
-4.06982 0.0743939
-4.06738 0.0702749
-4.06494 0.0765506
-4.0625 0.0732284
-4.06006 0.0740343
-4.05762 0.0786686
-4.05518 0.0736425
-4.05273 0.0791894
-4.05029 0.0777921
-4.04785 0.0762332
-4.04541 0.082308
-4.04297 0.0774206
-4.04053 0.0812586
-4.03809 0.0819911
-4.03564 0.0786984
-4.0332 0.0849528
-4.03076 0.0812219
-4.02832 0.0829816
-4.02588 0.0854512
-4.02344 0.0812923
-4.021 0.0867228
-4.01855 0.0848091
-4.01611 0.0844793
-4.01367 0.088066
-4.01123 0.0840301
-4.00879 0.0877826
-4.00635 0.0879207
-4.00391 0.0860617
-4.00146 0.0897514
-3.99902 0.0869136
-3.99658 0.0885468
-3.99414 0.0903521
-3.9917 0.0880477
-3.98926 0.0908006
-3.98682 0.0896791
-3.98438 0.0895697
-3.98193 0.0921277
-3.97949 0.0904311
-3.97705 0.0916169
-3.97461 0.0923085
-3.97217 0.0911255
-3.96973 0.0934338
-3.96729 0.0933004
-3.96484 0.092622
-3.9624 0.0947385
-3.95996 0.0935757
-3.95752 0.0945375
-3.95508 0.0964863
-3.95264 0.0943879
-3.9502 0.0968361
-3.94775 0.0969436
-3.94531 0.0959543
-3.94287 0.0996641
-3.94043 0.097157
-3.93799 0.0988571
-3.93555 0.100922
-3.93311 0.098001
-3.93066 0.1028
-3.92822 0.100822
-3.92578 0.100975
-3.92334 0.105298
-3.9209 0.100833
-3.91846 0.105711
-3.91602 0.105414
-3.91357 0.103237
-3.91113 0.109614
-3.90869 0.104715
-3.90625 0.108171
-3.90381 0.110454
-3.90137 0.10603
-3.89893 0.11339
-3.89648 0.109415
-3.89404 0.110505
-3.8916 0.115295
-3.88916 0.109459
